movieId,pop_count,mean_rating,bayes,title,genres
1571,45,3.9555555555555557,3.7587181331733244,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance
3526,811,3.7694204685573367,3.758511292278125,Parenthood (1989),Comedy|Drama
3549,260,3.792307692307692,3.7583168472627935,Guys and Dolls (1955),Musical
3952,388,3.7809278350515463,3.7581694581083696,"Contender, The (2000)",Drama|Thriller
2511,82,3.8658536585365852,3.7581683534201957,"Long Goodbye, The (1973)",Crime
2757,135,3.8222222222222224,3.7571795818998153,Frances (1982),Drama
1125,385,3.779220779220779,3.7565016612677375,"Return of the Pink Panther, The (1974)",Comedy
3739,40,3.975,3.756424696127398,Trouble in Paradise (1932),Comedy|Romance
2488,85,3.8588235294117648,3.7561349826034505,Peeping Tom (1960),Drama|Horror|Thriller
2700,1269,3.760441292356186,3.7536605175522864,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
3168,485,3.7711340206185566,3.753417238600871,Easy Rider (1969),Adventure|Drama
3680,47,3.9361702127659575,3.753383738674905,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
215,160,3.80625,3.752753441197456,Before Sunrise (1995),Drama|Romance
1393,1353,3.7590539541759056,3.7527285977558558,Jerry Maguire (1996),Drama|Romance
539,986,3.760649087221095,3.7520060064203338,Sleepless in Seattle (1993),Comedy|Romance
3296,203,3.793103448275862,3.7512973227330666,To Sir with Love (1967),Drama
1423,14,4.357142857142857,3.7512222289291537,Hearts and Minds (1996),Drama
1594,307,3.778501628664495,3.750919391180577,In the Company of Men (1997),Drama
3872,102,3.8333333333333335,3.750514622707012,"Suddenly, Last Summer (1959)",Drama
3074,222,3.7882882882882885,3.750287583277448,Jeremiah Johnson (1972),Western
2076,654,3.7629969418960245,3.750111111720832,Blue Velvet (1986),Drama|Mystery
918,189,3.7936507936507935,3.749281266324125,Meet Me in St. Louis (1944),Musical
3510,821,3.7588306942752743,3.7486546758340595,Frequency (2000),Drama|Thriller
2081,1035,3.756521739130435,3.7484591913838394,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance
2848,41,3.951219512195122,3.7481123368292946,Othello (1952),Drama
300,705,3.7588652482269502,3.7471234737105505,Quiz Show (1994),Drama
2503,9,4.666666666666667,3.74708851951637,"Apple, The (Sib) (1998)",Drama
3851,40,3.95,3.745313585016287,I'm the One That I Want (2000),Comedy
2946,291,3.7731958762886597,3.7450974271303985,Help! (1965),Comedy|Musical
531,338,3.769230769230769,3.7450469655965617,"Secret Garden, The (1993)",Children's|Drama
3386,756,3.755291005291005,3.744513923885193,JFK (1991),Drama|Mystery
3192,24,4.083333333333333,3.7443003061008895,"Terrorist, The (Malli) (1998)",Drama
2401,312,3.769230769230769,3.7433100073244914,Pale Rider (1985),Western
3100,623,3.756019261637239,3.7430582803142136,"River Runs Through It, A (1992)",Drama
199,117,3.8119658119658117,3.742983369170454,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical
53,8,4.75,3.742727976749411,Lamerica (1994),Drama
3256,1052,3.75,3.742357733803508,Patriot Games (1992),Action|Thriller
1022,577,3.755632582322357,3.741751551278255,Cinderella (1950),Animation|Children's|Musical
746,31,4.0,3.7417064524872323,Force of Evil (1948),Film-Noir
2285,54,3.888888888888889,3.7411367562640945,If.... (1968),Drama
2391,745,3.751677852348993,3.740978896416938,"Simple Plan, A (1998)",Crime|Thriller
3071,327,3.764525993883792,3.740260537537045,Stand and Deliver (1987),Drama
3746,69,3.8550724637681157,3.740153131524923,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
2310,134,3.798507462686567,3.739555557888401,"Mighty, The (1998)",Drama
3622,84,3.8333333333333335,3.7393897212795957,"Twelve Chairs, The (1970)",Comedy
3653,149,3.791946308724832,3.7390865459872655,"Endless Summer, The (1966)",Documentary
3753,1240,3.7451612903225806,3.738820327636795,"Patriot, The (2000)",Action|Drama|War
1321,549,3.7522768670309654,3.7380270828905937,"American Werewolf in London, An (1981)",Horror
2243,789,3.747782002534854,3.737876308285418,Broadcast News (1987),Comedy|Drama|Romance
357,1233,3.7437145174371453,3.7373953411157177,Four Weddings and a Funeral (1994),Comedy|Romance
2810,41,3.926829268292683,3.7371233258402836,Perfect Blue (1997),Animation|Mystery
1580,2538,3.739952718676123,3.7368926671759914,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
1941,113,3.8053097345132745,3.73667621258568,Hamlet (1948),Drama
324,33,3.9696969696969697,3.73588220062007,"Sum of Us, The (1994)",Comedy
596,498,3.751004016064257,3.7355442019187333,Pinocchio (1940),Animation|Children's
3787,63,3.857142857142857,3.735205510189963,Shower (Xizhao) (1999),Comedy
2204,89,3.8202247191011236,3.734375702528531,Saboteur (1942),Thriller
2943,160,3.78125,3.733705822149837,Indochine (1992),Drama|Romance
3516,227,3.7665198237885464,3.7331343778031263,"Bell, Book and Candle (1958)",Comedy|Romance
3536,489,3.7484662576687118,3.732983715494371,Keeping the Faith (2000),Comedy|Romance
2238,77,3.831168831168831,3.732899390956424,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
2069,140,3.7857142857142856,3.7319906455340304,"Trip to Bountiful, The (1985)",Drama
1873,259,3.7606177606177607,3.73164473349989,"Misérables, Les (1998)",Drama
1732,1097,3.7383773928896993,3.731541606496483,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
1305,121,3.793388429752066,3.7314515944530164,"Paris, Texas (1984)",Drama
728,217,3.7649769585253456,3.7306300473837672,Cold Comfort Farm (1995),Comedy
2109,573,3.743455497382199,3.7304626366797202,"Jerk, The (1979)",Comedy
2323,35,3.942857142857143,3.7303320311937154,"Cruise, The (1998)",Documentary
249,261,3.7586206896551726,3.730155056757125,Immortal Beloved (1994),Drama|Romance
2618,46,3.891304347826087,3.7299814859527687,"Castle, The (1997)",Comedy
302,86,3.813953488372093,3.728516343025484,Queen Margot (La Reine Margot) (1994),Drama|Romance
649,16,4.1875,3.7284579189616034,Cold Fever (Á köldum klaka) (1994),Comedy|Drama
2494,27,4.0,3.728288605863192,"Last Days, The (1998)",Documentary
1889,49,3.877551020408163,3.728062855065311,Insomnia (1997),Thriller
1907,490,3.742857142857143,3.727922634539752,Mulan (1998),Animation|Children's
1683,218,3.761467889908257,3.7279038158636784,"Wings of the Dove, The (1997)",Drama|Romance|Thriller
1925,45,3.888888888888889,3.727139185804903,Wings (1927),Drama|Romance|War
3677,45,3.888888888888889,3.727139185804903,Baraka (1992),Documentary
3448,1082,3.733826247689464,3.727100903402355,"Good Morning, Vietnam (1987)",Comedy|Drama|War
128,12,4.333333333333333,3.727068107281707,Jupiter's Wife (1994),Documentary
1845,301,3.750830564784053,3.7267185830526093,Zero Effect (1998),Comedy|Thriller
2018,589,3.738539898132428,3.726256999454563,Bambi (1942),Animation|Children's
1094,1229,3.7314890154597236,3.7256280083279636,"Crying Game, The (1992)",Drama|Romance|War
1085,131,3.7786259541984735,3.724189075422463,"Old Man and the Sea, The (1958)",Adventure|Drama
1184,91,3.802197802197802,3.7239590258969204,Mediterraneo (1991),Comedy|War
1124,405,3.740740740740741,3.7232488409922326,On Golden Pond (1981),Drama
3951,40,3.9,3.7230913627940647,Two Family House (2000),Drama
1365,58,3.8448275862068964,3.7229465060320908,Ridicule (1996),Drama
3034,343,3.7434402332361514,3.722845350258183,Robin Hood (1973),Animation|Children's
194,213,3.755868544600939,3.722730884606334,Smoke (1995),Drama
944,97,3.7938144329896906,3.7216205622548695,Lost Horizon (1937),Drama
1396,1091,3.7277726856095326,3.7213656640240718,Sneakers (1992),Crime|Drama|Sci-Fi
3932,232,3.75,3.720135541317255,"Invisible Man, The (1933)",Horror|Sci-Fi
349,1059,3.7261567516525025,3.7196377120391935,Clear and Present Danger (1994),Action|Adventure|Thriller
3002,35,3.914285714285714,3.7185673253113625,My Best Fiend (Mein liebster Feind) (1999),Documentary
2922,241,3.7468879668049793,3.71848186478167,Hang 'em High (1967),Western
1171,415,3.7349397590361444,3.7184477906483138,Bob Roberts (1992),Comedy
2295,74,3.810810810810811,3.7183727633182726,"Impostors, The (1998)",Comedy
3397,358,3.7374301675977653,3.718328977086926,"Great Muppet Caper, The (1981)",Children's|Comedy
733,1340,3.723134328358209,3.7180418867996154,"Rock, The (1996)",Action|Adventure|Thriller
3870,49,3.857142857142857,3.717961844964301,Our Town (1940),Drama
2150,695,3.726618705035971,3.7168835203375377,"Gods Must Be Crazy, The (1980)",Comedy
3494,320,3.7375,3.716427628787746,True Grit (1969),Adventure|Western
3260,480,3.7291666666666665,3.715241929531068,Howards End (1992),Drama
2610,41,3.8780487804878048,3.7151453038622617,Three Seasons (1999),Drama
2585,48,3.8541666666666665,3.715083904606794,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
161,760,3.723684210526316,3.714911385989464,Crimson Tide (1995),Drama|Thriller|War
3028,139,3.762589928057554,3.7146995907484963,"Taming of the Shrew, The (1967)",Comedy
929,93,3.78494623655914,3.713833724835425,Foreign Correspondent (1940),Thriller
40,30,3.933333333333333,3.7134777831433228,"Cry, the Beloved Country (1995)",Drama
1279,194,3.747422680412371,3.7134353387355157,Night on Earth (1991),Comedy|Drama
1076,23,4.0,3.7134003102940523,"Innocents, The (1961)",Thriller
2654,134,3.7611940298507465,3.712381644844923,"Wolf Man, The (1941)",Horror
1694,471,3.7261146496815285,3.7122422699644257,"Apostle, The (1997)",Drama
2952,186,3.747311827956989,3.7121958586926516,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller
2847,33,3.909090909090909,3.7117858150779015,Only Angels Have Wings (1939),Drama
551,996,3.717871485943775,3.7113558533952826,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical
1117,12,4.25,3.7109390750236426,"Eighth Day, The (Le Huitième jour ) (1996)",Drama
1180,50,3.84,3.710782226514658,Hear My Song (1991),Comedy
1392,219,3.73972602739726,3.710327965247085,Citizen Ruth (1996),Comedy|Drama
1929,84,3.7857142857142856,3.709538975010939,Grand Hotel (1932),Drama
3547,77,3.792207792207792,3.709277343712329,Prick Up Your Ears (1987),Drama
272,383,3.7258485639686683,3.7091875811812147,"Madness of King George, The (1994)",Drama
3747,148,3.75,3.707465770966999,Jesus' Son (1999),Drama
2529,1162,3.712564543889845,3.7071602497124303,Planet of the Apes (1968),Action|Sci-Fi
80,52,3.826923076923077,3.7066492416810375,"White Balloon, The (Badkonake Sefid ) (1995)",Drama
3052,989,3.7128412537917086,3.706523794659736,Dogma (1999),Comedy
3357,103,3.766990291262136,3.706393612101084,East-West (Est-ouest) (1999),Drama|Romance
824,28,3.9285714285714284,3.706131059634177,Kaspar Hauser (1993),Drama
948,130,3.753846153846154,3.7059901258414767,Giant (1956),Drama
3723,269,3.7286245353159853,3.7055743656785767,Hamlet (1990),Drama
3069,55,3.8181818181818183,3.7055068823949124,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
1653,1077,3.711234911792015,3.7054820076765447,Gattaca (1997),Drama|Sci-Fi|Thriller
2706,1389,3.7098632109431247,3.705405297186564,American Pie (1999),Comedy
1517,1205,3.7103734439834026,3.7052416116744746,Austin Powers: International Man of Mystery (1997),Comedy
1356,1310,3.7091603053435116,3.704469281361372,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi
3306,24,3.9583333333333335,3.7037597655603487,"Circus, The (1928)",Comedy
3330,108,3.759259259259259,3.7030267256421885,Splendor in the Grass (1961),Drama
3252,555,3.7135135135135133,3.7026086324817613,Scent of a Woman (1992),Drama
2144,719,3.710709318497914,3.702312383161854,Sixteen Candles (1984),Comedy
2708,47,3.8297872340425534,3.701837346922328,"Autumn Tale, An (Conte d'automne) (1998)",Romance
1982,506,3.7134387351778657,3.701579537142924,Halloween (1978),Horror
492,335,3.719402985074627,3.7015018770167947,Manhattan Murder Mystery (1993),Comedy|Mystery
2839,10,4.3,3.701303710857764,West Beirut (West Beyrouth) (1998),Drama
2931,10,4.3,3.701303710857764,Time of the Gypsies (Dom za vesanje) (1989),Drama
2852,164,3.7378048780487805,3.701300105847971,"Soldier's Story, A (1984)",Drama
3092,20,4.0,3.7011174664495115,Chushingura (1962),Drama
2967,127,3.748031496062992,3.7010069076354,"Bad Seed, The (1956)",Drama|Thriller
1693,351,3.717948717948718,3.7009431986320847,Amistad (1997),Drama
2125,416,3.7139423076923075,3.699738675217738,Ever After: A Cinderella Story (1998),Drama|Romance
2108,825,3.7066666666666666,3.6995179687445323,L.A. Story (1991),Comedy|Romance
2096,511,3.710371819960861,3.698891662480331,Sleeping Beauty (1959),Animation|Children's|Musical
2117,278,3.7194244604316546,3.698409215400811,Nineteen Eighty-Four (1984),Drama|Sci-Fi
1546,49,3.816326530612245,3.6977598247622807,Schizopolis (1996),Comedy
3539,39,3.8461538461538463,3.6975081196793913,"Filth and the Fury, The (2000)",Documentary
3406,105,3.7523809523809524,3.6972788558159086,Captain Horatio Hornblower (1951),Action|Adventure|War
3310,62,3.7903225806451615,3.6971269879595163,"Kid, The (1921)",Action
2721,85,3.764705882352941,3.696875723344191,Trick (1999),Romance
897,98,3.7551020408163267,3.696474477374769,For Whom the Bell Tolls (1943),Adventure|War
3546,223,3.7219730941704037,3.696257225829545,What Ever Happened to Baby Jane? (1962),Drama|Thriller
3410,9,4.333333333333333,3.6962410618892516,Soft Fruit (1999),Comedy|Drama
1297,442,3.7081447963800906,3.695280940348508,Real Genius (1985),Comedy
568,35,3.857142857142857,3.6950379135466567,Bhaji on the Beach (1993),Comedy|Drama
1730,176,3.727272727272727,3.6950363834135653,Kundun (1997),Drama
3613,94,3.75531914893617,3.694987657301846,Things Change (1988),Comedy
3171,25,3.92,3.694376302019544,Room at the Top (1959),Drama
94,182,3.7252747252747254,3.6943026838425252,Beautiful Girls (1996),Drama
190,100,3.75,3.6938548176764385,Safe (1995),Thriller
3678,90,3.7555555555555555,3.6934158760818985,"Man with the Golden Arm, The (1955)",Drama
154,168,3.7261904761904763,3.6930193699608522,Belle de jour (1967),Drama
1019,575,3.7026086956521738,3.692925156242345,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi
3245,5,4.8,3.6923313209357427,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
2321,1158,3.6968911917098444,3.6921177339830016,Pleasantville (1998),Comedy
2993,404,3.7054455445544554,3.6918022525362684,Thunderball (1965),Action
3831,186,3.7204301075268815,3.6910094180146857,Saving Grace (2000),Comedy
235,927,3.696871628910464,3.690970545190855,Ed Wood (1994),Comedy|Drama
2725,95,3.7473684210526317,3.690194638975626,Twin Falls Idaho (1999),Drama
3724,195,3.717948717948718,3.6901151944957786,Coming Home (1978),Drama|War
2197,11,4.181818181818182,3.689806928712555,Firelight (1997),Drama
2968,1010,3.6940594059405942,3.688753040237232,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
2669,107,3.7383177570093458,3.688396322620801,Pork Chop Hill (1959),War
2118,363,3.7024793388429753,3.687840732812266,"Dead Zone, The (1983)",Horror|Thriller
2239,97,3.7422680412371134,3.6876069568126923,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
322,209,3.712918660287081,3.6875607052180146,Swimming with Sharks (1995),Comedy|Drama
348,455,3.698901098901099,3.6872836092108234,Bullets Over Broadway (1994),Comedy
62,541,3.6968576709796674,3.6871035916268453,Mr. Holland's Opus (1995),Drama
1032,525,3.697142857142857,3.687092561132984,Alice in Wonderland (1951),Animation|Children's|Musical
3420,199,3.71356783919598,3.687061135146449,...And Justice for All (1979),Drama|Thriller
705,36,3.8333333333333335,3.6869560773426255,Cosi (1996),Comedy
1564,36,3.8333333333333335,3.6869560773426255,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance
1012,301,3.7043189368770766,3.6868325431665694,Old Yeller (1957),Children's|Drama
3637,20,3.95,3.686831752163797,Vagabond (Sans toit ni loi) (1985),Drama
3163,304,3.7039473684210527,3.686661645908096,Topsy-Turvy (1999),Drama
2690,390,3.7,3.686541415116968,"Ideal Husband, An (1999)",Comedy
298,23,3.9130434782608696,3.6860030500200796,Pushing Hands (1992),Comedy
441,643,3.6936236391912907,3.6855385608246256,Dazed and Confused (1993),Comedy
2406,1345,3.6892193308550185,3.685360733083488,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
1844,29,3.8620689655172415,3.684534463942605,Live Flesh (1997),Drama
1885,608,3.692434210526316,3.684009456917121,"Opposite of Sex, The (1998)",Comedy|Drama
3822,70,3.757142857142857,3.683985188762215,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
2857,399,3.6967418546365916,3.683915863366294,Yellow Submarine (1968),Animation|Musical
3129,288,3.701388888888889,3.6836633806256387,Sweet and Lowdown (1999),Comedy|Drama
2347,95,3.736842105263158,3.6832980872514884,"Pope of Greenwich Village, The (1984)",Action
2512,19,3.9473684210526314,3.682293081905302,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama
1729,724,3.6892265193370166,3.6822716054928497,Jackie Brown (1997),Crime|Drama
2353,988,3.687246963562753,3.6821562838646105,Enemy of the State (1998),Action|Thriller
3713,85,3.7411764705882353,3.6820609085293765,"Long Walk Home, The (1990)",Drama
1879,22,3.909090909090909,3.6816419812703582,"Hanging Garden, The (1997)",Drama
149,47,3.7872340425531914,3.681218790221297,Amateur (1994),Crime|Drama|Thriller
1101,1010,3.6861386138613863,3.681205870425911,Top Gun (1986),Action|Romance
3181,163,3.7116564417177913,3.6811184162040647,Titus (1999),Drama
1127,1715,3.6839650145772596,3.6810641488110285,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
2750,285,3.6982456140350877,3.6808305153775103,Radio Days (1987),Comedy|Drama
3655,50,3.78,3.680782226514658,Blow-Out (La Grande Bouffe) (1973),Drama
263,28,3.857142857142857,3.6804900339931512,Ladybird Ladybird (1994),Drama
3244,322,3.6956521739130435,3.6803178028265213,"Goodbye Girl, The (1977)",Comedy|Romance
2075,81,3.740740740740741,3.6799864324539375,Mephisto (1981),Drama|War
341,31,3.838709677419355,3.6799780574255037,Double Happiness (1994),Drama
2916,1996,3.682364729458918,3.6799013795950466,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
1029,568,3.688380281690141,3.6797382243551224,Dumbo (1941),Animation|Children's|Musical
3936,112,3.7232142857142856,3.679495201552258,"Phantom of the Opera, The (1943)",Drama|Thriller
2284,43,3.7906976744186047,3.678260458617912,Bandit Queen (1994),Drama
1994,795,3.6842767295597483,3.678199080060906,Poltergeist (1982),Horror|Thriller
483,74,3.7432432432432434,3.6780501826731116,King of the Hill (1993),Drama
431,369,3.6910569105691056,3.677990984848367,Carlito's Way (1993),Crime|Drama
3267,483,3.6873706004140785,3.677445070640649,"Mariachi, El (1992)",Action|Thriller
3289,52,3.769230769230769,3.677237476975155,Not One Less (Yi ge dou bu neng shao) (1999),Drama
2987,1799,3.6798221234018897,3.677165074446439,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
3727,148,3.7094594594594597,3.677162740663969,Near Dark (1987),Comedy|Horror
3111,213,3.699530516431925,3.6771035081804784,Places in the Heart (1984),Drama
3418,1417,3.6803105151729003,3.6769449370493974,Thelma & Louise (1991),Action|Drama
1965,751,3.6830892143808254,3.676751838516187,Repo Man (1984),Comedy|Sci-Fi
1533,24,3.875,3.676732738533322,"Promise, The (La Promesse) (1996)",Drama
3066,194,3.7010309278350517,3.6765500928338763,Tora! Tora! Tora! (1970),War
2390,330,3.690909090909091,3.676521638556489,Little Voice (1998),Comedy
321,61,3.7540983606557377,3.6763803842474396,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama
3255,1099,3.6797088262056414,3.6754379657541043,"League of Their Own, A (1992)",Comedy|Drama
1809,36,3.8055555555555554,3.6753281703658813,Hana-bi (1997),Comedy|Crime|Drama
3736,39,3.7948717948717947,3.6750362095670317,"Big Carnival, The (1951)",Drama
3852,208,3.6971153846153846,3.674721793222736,"Tao of Steve, The (2000)",Comedy
3093,208,3.6971153846153846,3.674721793222736,McCabe & Mrs. Miller (1971),Drama|Western
3868,692,3.680635838150289,3.6739598688025144,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
1002,8,4.25,3.6737624595080316,Ed's Next Move (1996),Comedy
598,8,4.25,3.6737624595080316,Window to Paris (1994),Comedy
1951,213,3.6948356807511735,3.673301226811657,Oliver! (1968),Musical
1412,20,3.9,3.672546037878083,Some Mother's Son (1996),Drama
2843,23,3.869565217391304,3.672304419883093,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2115,1127,3.676131322094055,3.6721140379366743,Indiana Jones and the Temple of Doom (1984),Action|Adventure
1082,154,3.7012987012987013,3.6719520718209107,"Candidate, The (1972)",Drama
3358,446,3.681614349775785,3.6715286747005362,Defending Your Life (1991),Comedy|Romance
1860,44,3.772727272727273,3.6710449218241044,Character (Karakter) (1997),Drama
3512,454,3.6806167400881056,3.670790124308464,Return to Me (2000),Drama|Romance
2114,256,3.6875,3.6701902701028297,"Outsiders, The (1983)",Drama
671,456,3.6798245614035086,3.6701150645285887,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
2912,474,3.679324894514768,3.6699966081134847,"Limey, The (1999)",Action|Crime|Drama
3703,1034,3.6740812379110253,3.6698138585345625,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
3682,210,3.6904761904761907,3.669531625582561,Magnum Force (1973),Western
3203,497,3.6780684104627768,3.6692472077723326,Dead Calm (1989),Thriller
342,518,3.6776061776061777,3.6691518004427213,Muriel's Wedding (1994),Comedy|Romance
632,13,4.0,3.667908296055013,Land and Freedom (Tierra y libertad) (1995),War
3576,284,3.683098591549296,3.66789887021397,"Hidden, The (1987)",Action|Horror|Sci-Fi
959,58,3.7413793103448274,3.6673909504765354,Of Human Bondage (1934),Drama
509,608,3.674342105263158,3.6672921316891576,"Piano, The (1993)",Drama|Romance
1484,124,3.7016129032258065,3.6671162221348608,"Daytrippers, The (1996)",Mystery
2171,196,3.688775510204082,3.666984644924658,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
2866,199,3.6884422110552766,3.6669808138613083,"Buddy Holly Story, The (1978)",Drama
3479,542,3.6734317343173433,3.6656726733977463,Ladyhawke (1985),Adventure|Fantasy|Romance
968,715,3.6713286713286712,3.6654617289561644,Night of the Living Dead (1968),Horror|Sci-Fi
941,105,3.704761904761905,3.665020791299779,"Mark of Zorro, The (1940)",Adventure
1343,687,3.671033478893741,3.664963667098325,Cape Fear (1991),Thriller
3076,93,3.7096774193548385,3.6648826758843764,Irma la Douce (1963),Comedy
3447,72,3.7222222222222223,3.664575595503818,"Good Earth, The (1937)",Drama
3101,802,3.669576059850374,3.664411059450077,Fatal Attraction (1987),Thriller
1937,63,3.7301587301587302,3.6644090500129716,Going My Way (1944),Comedy
3311,33,3.787878787878788,3.663593043993564,"Man from Laramie, The (1955)",Western
722,27,3.814814814814815,3.6633535409281275,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary
3329,27,3.814814814814815,3.6633535409281275,"Year My Voice Broke, The (1987)",Drama
3604,122,3.69672131147541,3.663245480531778,Gypsy (1962),Musical
681,15,3.933333333333333,3.662741886945628,Clean Slate (Coup de Torchon) (1981),Crime
787,3,5.0,3.661853257574827,"Gate of Heavenly Peace, The (1995)",Documentary
3487,68,3.7205882352941178,3.6616798529785237,"Dorado, El (1967)",Western
3702,1066,3.6641651031894935,3.660464357214575,Mad Max (1979),Action|Sci-Fi
937,44,3.75,3.660406623951764,Love in the Afternoon (1957),Comedy|Romance
97,44,3.75,3.660406623951764,"Hate (Haine, La) (1995)",Drama
1910,41,3.7560975609756095,3.6602002489172065,I Went Down (1997),Action|Comedy|Crime
3816,38,3.763157894736842,3.659979802857566,"Official Story, The (La Historia Oficial) (1985)",Drama
2579,29,3.793103448275862,3.6592180082464028,Following (1998),Drama
2276,70,3.7142857142857144,3.658985188762215,"Soldier's Daughter Never Cries, A (1998)",Drama
3415,23,3.8260869565217392,3.658605789746107,"Mirror, The (Zerkalo) (1975)",Drama
831,20,3.85,3.6582603235923687,Stonewall (1995),Drama
1684,58,3.7241379310344827,3.658131691217276,Mrs. Dalloway (1997),Romance
2671,780,3.6628205128205127,3.6579255694595973,Notting Hill (1999),Comedy|Romance
2824,14,3.9285714285714284,3.6574722289291537,On the Ropes (1999),Documentary
3339,43,3.744186046511628,3.656755082273826,Cross of Iron (1977),War
2687,442,3.665158371040724,3.656663054169646,Tarzan (1999),Animation|Children's
1780,8,4.125,3.656521080197687,Ayn Rand: A Sense of Life (1997),Documentary
2930,5,4.4,3.655967684572106,Return with Honor (1998),Documentary
3920,66,3.712121212121212,3.655846746995395,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
77,34,3.764705882352941,3.6556931268031643,Nico Icon (1995),Documentary
3461,353,3.6657223796033995,3.6552809495073597,Lord of the Flies (1963),Adventure|Drama|Thriller
3873,280,3.6678571428571427,3.65478249288323,Cat Ballou (1965),Comedy|Western
3008,51,3.7254901960784315,3.6542398282323347,Last Night (1998),Thriller
2697,48,3.7291666666666665,3.6538594148108756,My Son the Fanatic (1998),Comedy|Drama|Romance
2087,594,3.65993265993266,3.653848171819046,Peter Pan (1953),Animation|Children's|Fantasy|Musical
3284,45,3.7333333333333334,3.6534549752785876,They Might Be Giants (1971),Comedy|Romance
3585,19,3.8421052631578947,3.653307574658925,"Great Locomotive Chase, The (1956)",Adventure|War
1376,1126,3.6563055062166963,3.653127740349886,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi
96,13,3.923076923076923,3.6520352801819973,In the Bleak Midwinter (1995),Comedy
2366,756,3.6560846560846563,3.6514618147040516,King Kong (1933),Action|Adventure|Horror
3527,1297,3.653816499614495,3.6511345379743623,Predator (1987),Action|Sci-Fi|Thriller
3624,791,3.6548672566371683,3.6505091827009104,Shanghai Noon (2000),Action
2696,81,3.691358024691358,3.6494520813088993,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy
1633,266,3.661654135338346,3.6489817172514742,Ulee's Gold (1997),Drama
846,38,3.736842105263158,3.64861616649393,Flirt (1995),Drama
2175,18,3.8333333333333335,3.6482091566392034,Déjà Vu (1997),Drama|Romance
1959,626,3.6533546325878596,3.6480447080642984,Out of Africa (1985),Drama|Romance
893,69,3.6956521739130435,3.6477161567350067,Mother Night (1996),Drama
25,980,3.6510204081632653,3.647648759855792,Leaving Las Vegas (1995),Drama|Romance
2140,710,3.652112676056338,3.6474713455940337,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi
934,304,3.6578947368421053,3.6471136233092256,Father of the Bride (1950),Comedy
279,46,3.717391304347826,3.6466481526194356,My Family (1995),Drama
3538,176,3.664772727272727,3.646363817041884,East is East (1999),Comedy
3204,204,3.661764705882353,3.6459772545333298,"Boys from Brazil, The (1978)",Thriller
69,319,3.6551724137931036,3.645198435369826,Friday (1995),Comedy
3188,54,3.7037037037037037,3.644982910110248,"Life and Times of Hank Greenberg, The (1998)",Documentary
2210,54,3.7037037037037037,3.644982910110248,Sabotage (1936),Thriller
1067,23,3.782608695652174,3.6449071596091205,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
3371,48,3.7083333333333335,3.6436553331782227,Bound for Glory (1976),Drama
2938,31,3.7419354838709675,3.642941020388467,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama
299,143,3.664335664335664,3.642892345344382,Priest (1994),Drama
621,42,3.7142857142857144,3.6421545940376716,My Favorite Season (1993),Drama
3133,42,3.7142857142857144,3.6421545940376716,Go West (1925),Comedy
982,81,3.6790123456790123,3.64181849352264,Picnic (1955),Drama
